customer,product,2004_qty_month1,2004_qty_month2,2004_qty_month3,2004_qty_month4,2004_qty_month5,2004_qty_month6,2004_qty_month7,2004_qty_month8,2004_qty_month9,2004_qty_month10,2004_qty_month11,2004_qty_month12,2004_qty_quarter1,2004_qty_quarter2,2004_qty_quarter3,2004_qty_quarter4,2004_Total_qty
190278006,PRD1,330,360,180,360,630,210,300,310,600,480,390,180,870,1200,1210,1050,4330
190278129,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190279027,PRD2,0,0,0,0,0,0,0,60,60,0,0,0,0,0,120,0,120
190279027,PRD1,0,0,0,0,60,120,60,120,0,60,120,60,0,180,180,240,600
190279161,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190281058,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190282079,PRD2,30,30,120,0,0,180,60,90,150,0,0,0,180,180,300,0,660
190282079,PRD3,210,210,270,180,140,240,120,120,150,30,30,0,690,560,390,60,1700
190282079,PRD1,358,208,202,118,174,174,144,120,210,90,60,90,768,466,474,240,1948
190283146,PRD1,60,60,90,30,0,0,0,0,60,0,0,0,210,30,60,0,300
190284051,PRD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190284051,PRD1,0,0,0,0,0,0,0,30,58,0,0,0,0,0,88,0,88
190284193,PRD2,0,0,0,0,0,30,30,30,0,0,0,0,0,30,60,0,90
190284193,PRD3,60,30,0,60,0,30,130,0,60,0,0,0,90,90,190,0,370
190284193,PRD1,30,30,30,0,0,0,0,0,30,0,30,0,90,0,30,30,150
190286050,PRD2,86,300,0,30,160,120,150,210,60,0,0,0,386,310,420,0,1116
190286050,PRD3,0,30,30,60,0,0,60,0,30,294,454,120,60,60,90,868,1078
190286050,PRD1,30,104,84,60,90,60,120,270,160,150,150,30,218,210,550,330,1308
190287028,PRD2,0,0,0,20,0,0,0,30,0,0,0,0,0,20,30,0,50
190287028,PRD3,60,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60
190287028,PRD1,0,0,30,0,0,0,0,0,0,0,0,0,30,0,0,0,30
190288156,PRD3,0,0,0,0,0,0,60,0,0,0,0,0,0,0,60,0,60
190288156,PRD1,0,0,0,120,0,0,0,0,0,0,0,0,0,120,0,0,120
200252082,PRD2,60,60,60,0,0,0,0,0,0,0,0,0,180,0,0,0,180
200252082,PRD1,390,270,360,150,150,150,60,30,30,0,30,30,1020,450,120,60,1650
200262054,PRD2,0,0,0,0,0,0,0,30,0,0,0,0,0,0,30,0,30
200262054,PRD3,0,0,60,0,60,0,30,0,30,30,0,60,60,60,60,90,270
200265032,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200268020,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200269040,PRD2,180,0,90,0,0,0,0,0,0,0,0,0,270,0,0,0,270
200271094,PRD2,0,0,0,0,0,0,180,0,0,0,0,0,0,0,180,0,180
200271094,PRD1,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,120,120
200273013,PRD2,30,60,30,60,30,60,60,30,30,0,0,0,120,150,120,0,390
200273013,PRD1,90,158,98,34,34,34,68,68,34,0,68,34,346,102,170,102,720
200274024,PRD2,30,120,0,90,60,90,0,90,60,0,0,0,150,240,150,0,540
200274024,PRD3,135,60,30,74,134,90,0,132,60,60,0,0,225,298,192,60,775
200274024,PRD1,240,90,344,90,60,180,270,330,180,360,240,240,674,330,780,840,2624
200275012,PRD2,0,40,0,40,0,0,30,20,0,0,0,0,40,40,50,0,130
200275012,PRD3,190,190,190,60,50,98,240,388,268,562,612,62,570,208,896,1236,2910
200275012,PRD1,120,50,130,0,80,40,164,10,7,40,0,0,300,120,181,40,641
200275128,PRD2,201,270,150,402,240,312,270,282,270,0,0,0,621,954,822,0,2397
200275128,PRD3,180,247,260,270,330,294,240,120,210,300,50,120,687,894,570,470,2621
200275128,PRD1,480,570,330,600,450,720,810,330,690,480,960,540,1380,1770,1830,1980,6960
200276110,PRD1,0,0,30,0,0,0,0,0,0,0,30,0,30,0,0,30,60
200279145,PRD3,0,0,0,0,0,0,60,0,0,30,0,30,0,0,60,60,120
200279145,PRD1,0,0,0,0,0,0,60,0,0,0,0,0,0,0,60,0,60
200280113,PRD2,0,0,0,90,0,0,0,0,0,0,0,0,0,90,0,0,90
200280113,PRD3,0,0,0,0,30,10,0,30,60,30,150,90,0,40,90,270,400
200280113,PRD1,60,30,60,30,90,30,30,60,30,92,30,140,150,150,120,262,682
200281075,PRD2,800,1200,1143,1085,1245,1185,1497,1159,540,120,0,0,3143,3515,3196,120,9974
200281075,PRD3,1034,700,870,780,794,1242,1343,1252,1380,1170,770,645,2604,2816,3975,2585,11980
200281075,PRD1,720,750,693,890,900,900,900,630,390,660,720,600,2163,2690,1920,1980,8753
200283004,PRD1,0,0,20,0,0,60,0,0,0,0,0,0,20,60,0,0,80
200284100,PRD2,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5
200284100,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200285078,PRD2,120,120,120,90,30,60,30,60,240,0,0,0,360,180,330,0,870
200285078,PRD3,0,30,30,0,0,0,104,30,0,0,30,46,60,0,134,76,270
200285078,PRD1,630,570,638,570,495,735,812,420,585,787,630,630,1838,1800,1817,2047,7502
201267049,PRD2,120,60,0,0,0,0,60,0,30,0,0,0,180,0,90,0,270
201267049,PRD3,0,0,0,0,0,30,0,0,0,0,60,60,0,30,0,120,150
201267049,PRD1,87,150,150,180,180,90,90,120,60,30,0,60,387,450,270,90,1197
201269045,PRD2,60,60,60,0,0,0,0,0,0,0,0,0,180,0,0,0,180
201269045,PRD1,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,30
201271011,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201272053,PRD2,120,0,0,0,0,0,0,60,0,0,0,0,120,0,60,0,180
201272053,PRD3,30,60,30,30,294,120,160,90,150,0,60,60,120,444,400,120,1084
201272053,PRD1,0,80,40,20,160,40,0,60,0,30,120,60,120,220,60,210,610
201273077,PRD2,180,0,90,30,90,60,90,30,14,0,0,0,270,180,134,0,584
201273077,PRD3,138,210,240,88,175,141,154,218,132,120,90,35,588,404,504,245,1741
201273077,PRD1,60,120,164,0,0,15,180,0,0,0,0,0,344,15,180,0,539
201275004,PRD2,712,495,510,360,495,345,345,630,374,0,0,0,1717,1200,1349,0,4266
201275004,PRD3,144,95,95,102,44,90,180,60,164,210,180,270,334,236,404,660,1634
201275004,PRD1,300,240,180,300,180,210,240,240,150,643,471,360,720,690,630,1474,3514
201276015,PRD2,810,240,660,471,644,480,450,696,600,0,0,0,1710,1595,1746,0,5051
201276015,PRD3,240,90,60,60,180,60,180,120,201,60,180,180,390,300,501,420,1611
201276015,PRD1,1494,1016,1132,1616,1230,990,1550,1132,270,866,1588,561,3642,3836,2952,3015,13445
201279043,PRD2,60,75,130,90,110,0,40,95,100,0,0,0,265,200,235,0,700
201279043,PRD3,0,0,0,0,30,0,0,60,60,240,0,0,0,30,120,240,390
201279043,PRD1,440,450,580,342,504,677,640,440,610,570,530,230,1470,1523,1690,1330,6013
201280044,PRD3,0,0,30,0,0,0,0,0,0,0,0,0,30,0,0,0,30
201280044,PRD1,90,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,90
201281047,PRD2,0,0,0,0,30,0,0,0,0,0,0,0,0,30,0,0,30
201281047,PRD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201281047,PRD1,120,0,0,0,120,120,132,60,180,60,180,240,120,240,372,480,1212
201282062,PRD2,0,0,0,0,0,90,0,0,0,0,0,0,0,90,0,0,90
201282062,PRD3,0,90,60,60,0,30,60,0,0,0,60,0,150,90,60,60,360
201282062,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201283069,PRD2,30,30,30,0,0,0,0,0,0,0,0,0,90,0,0,0,90
201287002,PRD2,0,0,0,30,30,0,0,0,0,0,0,0,0,60,0,0,60
210132019,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210144043,PRD3,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,30
210144043,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210147053,PRD1,30,0,30,30,60,30,60,60,60,0,120,0,60,120,180,120,480
210159037,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210160035,PRD2,90,0,30,0,0,0,0,0,0,0,0,0,120,0,0,0,120
210160035,PRD3,378,207,220,450,344,180,194,125,120,284,312,30,805,974,439,626,2844
210160035,PRD1,90,60,60,80,60,60,60,60,135,30,60,60,210,200,255,150,815
210162034,PRD2,0,0,174,0,0,0,0,0,0,0,0,0,174,0,0,0,174
210162034,PRD3,240,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,240
210162034,PRD1,120,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,120
210163013,PRD2,50,30,30,0,0,30,0,0,0,0,0,0,110,30,0,0,140
210163013,PRD1,60,30,30,60,30,0,90,0,30,60,0,0,120,90,120,60,390
210164004,PRD2,60,60,150,120,30,330,180,150,90,0,0,0,270,480,420,0,1170
210164004,PRD3,60,0,30,60,30,60,30,60,160,120,90,30,90,150,250,240,730
210164004,PRD1,660,540,570,450,420,450,300,420,450,609,633,734,1770,1320,1170,1976,6236
210165120,PRD2,30,270,330,150,217,100,0,168,120,0,0,0,630,467,288,0,1385
210165120,PRD3,720,480,492,390,600,555,420,450,450,480,360,90,1692,1545,1320,930,5487
210165120,PRD1,2265,1838,2025,1655,1529,1472,1568,938,696,778,660,402,6128,4656,3202,1840,15826
210167107,PRD1,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30
210168091,PRD2,150,60,240,180,360,360,270,270,270,0,0,0,450,900,810,0,2160
210168091,PRD3,30,0,0,0,30,30,240,60,30,90,280,80,30,60,330,450,870
210168091,PRD1,90,60,250,150,104,90,90,30,60,90,90,120,400,344,180,300,1224
210169087,PRD1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,10
210170078,PRD1,60,30,60,30,0,120,60,60,60,90,30,90,150,150,180,210,690
210172062,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210173033,PRD2,0,0,60,0,0,0,0,60,0,0,0,0,60,0,60,0,120
210173033,PRD3,0,60,0,0,0,0,0,0,60,0,60,0,60,0,60,60,180
210173033,PRD1,90,90,120,120,150,120,150,150,30,0,30,0,300,390,330,30,1050
210173152,PRD2,0,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20
210173152,PRD3,0,0,60,30,0,0,0,0,0,0,0,0,60,30,0,0,90
210173152,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210174117,PRD2,0,30,0,0,0,12,6,0,0,0,0,0,30,12,6,0,48
210174117,PRD1,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,20
210175064,PRD2,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,100
210176046,PRD2,1186,1054,930,1728,1060,870,820,960,480,0,0,0,3170,3658,2260,0,9088
210176046,PRD3,1898,1568,1869,1395,1241,1484,1735,1569,2263,844,1520,1140,5335,4120,5567,3504,18526
210176046,PRD1,512,270,284,500,604,339,401,238,478,540,580,480,1066,1443,1117,1600,5226
210177012,PRD2,0,0,0,0,0,0,0,30,0,0,0,0,0,0,30,0,30
210177012,PRD3,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,20
